location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.056293359762140734,0.05768880079286423,0.05914005946481666,0.06064936901222333,0.062219048562933595,0.0638515196564255,0.08186654962472734,0.08490570491803279,0.09256851783317116,0.09431142379700809,0.10814334594425772,0.058173551737944924,0.03299087813823239,0.02308577419958014
AUT,3.0396378857800097,1.9943900522229931,2.038784772489036,2.0409498699447752,2.0434830455494644,2.046446862897803,2.0499145216319477,2.0539716773874086,1.3675645630094349,1.370577435887978,1.3741024810002334,2.0783730629098573,2.0872681784823306,2.0976754563750712
BRA,0.14719543511647362,0.14719543511647362,0.14719543511647362,0.14719543511647362,0.14719543511647362,0.1445129709991752,0.1266739201472215,0.12512680161809214,0.11676307040025835,0.12342991587730247,0.13572204956723546,0.08489165010262678,0.07821488577172474,0.07167553148440105
CHN,0.1490456961229719,0.12210392044542862,0.0846287592971071,0.05990003668319551,0.03134577676009951,0.009378078233234296,0.024453783502436616,0.03652612248581717,0.04980505701958354,0.06682215059406074,0.09413077937766194,0.18820820684627754,0.23253187814024046,0.28678147656286707
CZE,33.42452164677428,33.6518819138756,31.717597165991904,32.31707085020243,33.58480598188593,33.23270153755396,20.44171052631579,20.806432307692305,21.78304219246341,21.829494824042357,21.88384429772656,21.074008340080976,21.148407530364373,16.2634483286119
DEU,4.339217929156672,4.347023999054468,4.2144525667014765,4.238707946843581,4.099565590839644,4.031828138187539,3.4978344115785416,3.6729251195340873,4.169542975779632,4.812370784373143,5.395008105815242,5.667778704501324,5.963841630547457,6.88476415667738
ITA,5.578737158735102,6.455589604053293,6.086720513242311,6.2405658825464725,6.42056473104129,6.631163513735813,6.788072228985027,6.631554202993912,6.904367494653725,7.299005757525907,7.760732521796348,8.246689491747013,8.87461546004249,9.609288936100667
JPN,2.3713569519642697,2.3843099518947186,2.4332998995076998,2.4332998995076998,2.4332998995076998,2.4332998995076998,2.471492406886741,2.414936248112489,2.381827901675392,2.3970917103587306,2.411418465634213,2.411418465634213,2.411418465634213,2.411418465634213
KOR,5.346316390421909,5.6494035634110675,7.047238671202368,4.602181703685368,3.7203716612624587,3.329628765223915,3.5557644300867945,3.4029616413612107,3.768559610347293,3.599646653720116,3.6450777004486157,4.367911925698519,4.415064731336934,4.503227449071932
ROE,0.023505936864911713,0.024748095651113577,0.026921574576212588,0.02770494978668262,0.029035521564799098,0.027563142099588614,0.02357944681827701,0.02690784940570676,0.030146882738553347,0.03355662003439526,0.05245892557876439,0.1222739177808222,0.14510819000917746,0.2019035687713701
ROW,0.2824509429304907,0.3300725108126023,0.3455490699033472,0.3793585630054062,0.39207160788191786,0.3438798088680985,0.2271927829235136,0.22978781798651973,0.23250264585939437,0.23894261010365692,0.24431202205018485,0.2156507007956412,0.1633470431284189,0.13662512639236604
TOTAL,0.3201058913917658,0.30406364937154984,0.30223162716079316,0.2854408555358377,0.2680425594949925,0.24609857997679704,0.2538287351679105,0.27094440602987224,0.30260511770607074,0.3105860447858209,0.31951782760643754,0.3507260139436253,0.3515956997066017,0.3659578502153029
USA,0.3496516387548896,0.3482430846636419,0.34215231192317985,0.3446071935892809,0.33327812483995556,0.3137336324327285,0.30491061476339276,0.2849561275061461,0.2787932636000161,0.2734490386930145,0.26798512025349375,0.2709918813159511,0.2709918813159511,0.27292877623474876
